powNormal ,g,  1 , 0.0023980140686
powBinary ,g,  1 , 0.00225806236267
powNormal ,g,  5 , 0.000250816345215
powNormal ,g,  10 , 0.000248908996582
powNormal ,g,  15 , 0.000248908996582
powNormal ,g,  20 , 0.000247955322266
powNormal ,g,  25 , 0.000246047973633
powNormal ,g,  30 , 0.000246047973633
powNormal ,g,  35 , 0.000243902206421
powNormal ,g,  40 , 0.000247001647949
powNormal ,g,  45 , 0.000255107879639
powNormal ,g,  50 , 0.000247955322266
powNormal ,g,  55 , 0.00025486946106
powNormal ,g,  60 , 0.000246047973633
powNormal ,g,  65 , 0.000261068344116
powNormal ,g,  70 , 0.000248193740845
powNormal ,g,  75 , 0.000266075134277
powNormal ,g,  80 , 0.000263929367065
powNormal ,g,  85 , 0.000250101089478
powNormal ,g,  90 , 0.000255107879639
powNormal ,g,  95 , 0.000268936157227
powNormal ,g,  100 , 0.000262022018433
powNormal ,g,  105 , 0.000247001647949
powNormal ,g,  110 , 0.000264167785645
powNormal ,g,  115 , 0.000301122665405
powNormal ,g,  120 , 0.000246047973633
powNormal ,g,  125 , 0.000259160995483
powNormal ,g,  130 , 0.000264883041382
powNormal ,g,  135 , 0.000263929367065
powNormal ,g,  140 , 0.000242948532104
powNormal ,g,  145 , 0.000261068344116
powNormal ,g,  150 , 0.000262022018433
powNormal ,g,  155 , 0.000247001647949
powNormal ,g,  160 , 0.000253915786743
powNormal ,g,  165 , 0.000264883041382
powNormal ,g,  170 , 0.000266075134277
powNormal ,g,  175 , 0.000245094299316
powNormal ,g,  180 , 0.000262022018433
powNormal ,g,  185 , 0.000262975692749
powNormal ,g,  190 , 0.000248908996582
powNormal ,g,  195 , 0.00025200843811
powNormal ,g,  200 , 0.000265121459961
powNormal ,g,  205 , 0.000264167785645
powNormal ,g,  210 , 0.000246047973633
powNormal ,g,  215 , 0.000262022018433
powNormal ,g,  220 , 0.000262975692749
powNormal ,g,  225 , 0.000247001647949
powNormal ,g,  230 , 0.000295877456665
powNormal ,g,  235 , 0.000262022018433
powNormal ,g,  240 , 0.000266075134277
powNormal ,g,  245 , 0.000245094299316
powNormal ,g,  250 , 0.000262022018433
powNormal ,g,  255 , 0.000266075134277
powNormal ,g,  260 , 0.000253915786743
powNormal ,g,  265 , 0.000252962112427
powNormal ,g,  270 , 0.000258922576904
powNormal ,g,  275 , 0.000257968902588
powNormal ,g,  280 , 0.000246047973633
powNormal ,g,  285 , 0.000255107879639
powNormal ,g,  290 , 0.000256061553955
powNormal ,g,  295 , 0.000257968902588
powNormal ,g,  300 , 0.000255107879639
powNormal ,g,  305 , 0.000257015228271
powNormal ,g,  310 , 0.00025486946106
powNormal ,g,  315 , 0.000246047973633
powNormal ,g,  320 , 0.000256061553955
powNormal ,g,  325 , 0.000255107879639
powNormal ,g,  330 , 0.000253915786743
powNormal ,g,  335 , 0.000253915786743
powNormal ,g,  340 , 0.00025486946106
powNormal ,g,  345 , 0.00025486946106
powNormal ,g,  350 , 0.000246047973633
powNormal ,g,  355 , 0.000255107879639
powNormal ,g,  360 , 0.000255107879639
powNormal ,g,  365 , 0.000255107879639
powNormal ,g,  370 , 0.000252962112427
powNormal ,g,  375 , 0.000256061553955
powNormal ,g,  380 , 0.000255823135376
powNormal ,g,  385 , 0.000246047973633
powNormal ,g,  390 , 0.000255107879639
powNormal ,g,  395 , 0.000255107879639
powNormal ,g,  400 , 0.000253200531006
powNormal ,g,  405 , 0.000255107879639
powNormal ,g,  410 , 0.0002601146698
powNormal ,g,  415 , 0.000255107879639
powNormal ,g,  420 , 0.000248193740845
powNormal ,g,  425 , 0.000253915786743
powNormal ,g,  430 , 0.000252962112427
powNormal ,g,  435 , 0.000253915786743
powNormal ,g,  440 , 0.000257968902588
powNormal ,g,  445 , 0.000259876251221
powNormal ,g,  450 , 0.000256061553955
powNormal ,g,  455 , 0.000247001647949
powNormal ,g,  460 , 0.000256061553955
powNormal ,g,  465 , 0.000256061553955
powNormal ,g,  470 , 0.00025486946106
powNormal ,g,  475 , 0.000256061553955
powNormal ,g,  480 , 0.000253915786743
powNormal ,g,  485 , 0.000256776809692
powNormal ,g,  490 , 0.000248908996582
powNormal ,g,  495 , 0.00026798248291
powNormal ,g,  500 , 0.000288009643555
powNormal ,g,  505 , 0.000257015228271
powNormal ,g,  510 , 0.00025486946106
powNormal ,g,  515 , 0.000255107879639
powNormal ,g,  520 , 0.000256061553955
powNormal ,g,  525 , 0.000252962112427
powNormal ,g,  530 , 0.000258922576904
powNormal ,g,  535 , 0.000257968902588
powNormal ,g,  540 , 0.000257015228271
powNormal ,g,  545 , 0.000261068344116
powNormal ,g,  550 , 0.000256061553955
powNormal ,g,  555 , 0.00025486946106
powNormal ,g,  560 , 0.000247001647949
powNormal ,g,  565 , 0.000281095504761
powNormal ,g,  570 , 0.000256061553955
powNormal ,g,  575 , 0.000258922576904
powNormal ,g,  580 , 0.000255107879639
powNormal ,g,  585 , 0.0002601146698
powNormal ,g,  590 , 0.000257015228271
powNormal ,g,  595 , 0.000247955322266
powNormal ,g,  600 , 0.000255107879639
powNormal ,g,  605 , 0.00025486946106
powNormal ,g,  610 , 0.000260829925537
powNormal ,g,  615 , 0.000257968902588
powNormal ,g,  620 , 0.000256776809692
powNormal ,g,  625 , 0.000257968902588
powNormal ,g,  630 , 0.000244855880737
powNormal ,g,  635 , 0.000253915786743
powNormal ,g,  640 , 0.000253915786743
powNormal ,g,  645 , 0.000255823135376
powNormal ,g,  650 , 0.000260829925537
powNormal ,g,  655 , 0.000253915786743
powNormal ,g,  660 , 0.000255107879639
powNormal ,g,  665 , 0.000245094299316
powNormal ,g,  670 , 0.000255107879639
powNormal ,g,  675 , 0.000256061553955
powNormal ,g,  680 , 0.000257015228271
powNormal ,g,  685 , 0.00025486946106
powNormal ,g,  690 , 0.000259160995483
powNormal ,g,  695 , 0.000257015228271
powNormal ,g,  700 , 0.000247001647949
powNormal ,g,  705 , 0.000253200531006
powNormal ,g,  710 , 0.000255107879639
powNormal ,g,  715 , 0.000255107879639
powNormal ,g,  720 , 0.000255107879639
powNormal ,g,  725 , 0.000256061553955
powNormal ,g,  730 , 0.000265836715698
powNormal ,g,  735 , 0.000247955322266
powNormal ,g,  740 , 0.000257015228271
powNormal ,g,  745 , 0.000257968902588
powNormal ,g,  750 , 0.000257968902588
powNormal ,g,  755 , 0.000257015228271
powNormal ,g,  760 , 0.000259160995483
powNormal ,g,  765 , 0.000257015228271
powNormal ,g,  770 , 0.000249147415161
powNormal ,g,  775 , 0.000257968902588
powNormal ,g,  780 , 0.000257015228271
powNormal ,g,  785 , 0.000257015228271
powNormal ,g,  790 , 0.000257015228271
powNormal ,g,  795 , 0.000256061553955
powNormal ,g,  800 , 0.000258922576904
powNormal ,g,  805 , 0.000247955322266
powNormal ,g,  810 , 0.000256776809692
powNormal ,g,  815 , 0.000258922576904
powNormal ,g,  820 , 0.000257015228271
powNormal ,g,  825 , 0.000256061553955
powNormal ,g,  830 , 0.000256061553955
powNormal ,g,  835 , 0.000255107879639
powNormal ,g,  840 , 0.000247955322266
powNormal ,g,  845 , 0.000257015228271
powNormal ,g,  850 , 0.000255823135376
powNormal ,g,  855 , 0.000257968902588
powNormal ,g,  860 , 0.000255107879639
powNormal ,g,  865 , 0.000256061553955
powNormal ,g,  870 , 0.000257015228271
powNormal ,g,  875 , 0.00025200843811
powNormal ,g,  880 , 0.000257015228271
powNormal ,g,  885 , 0.000261068344116
powNormal ,g,  890 , 0.000257015228271
powNormal ,g,  895 , 0.000257968902588
powNormal ,g,  900 , 0.000257015228271
powNormal ,g,  905 , 0.000257015228271
powNormal ,g,  910 , 0.000248908996582
powNormal ,g,  915 , 0.000256061553955
powNormal ,g,  920 , 0.000257015228271
powNormal ,g,  925 , 0.000257968902588
powNormal ,g,  930 , 0.000254154205322
powNormal ,g,  935 , 0.000257015228271
powNormal ,g,  940 , 0.000256776809692
powNormal ,g,  945 , 0.000247955322266
powNormal ,g,  950 , 0.000254154205322
powNormal ,g,  955 , 0.000255107879639
powNormal ,g,  960 , 0.000255107879639
powNormal ,g,  965 , 0.000258207321167
powNormal ,g,  970 , 0.000252962112427
powNormal ,g,  975 , 0.000257968902588
powNormal ,g,  980 , 0.000247001647949
powNormal ,g,  985 , 0.000257968902588
powNormal ,g,  990 , 0.000257015228271
powNormal ,g,  995 , 0.000253915786743
powNormal ,g,  1000 , 0.00025486946106
powBinary ,g,  5 , 0.000231027603149
powBinary ,g,  10 , 0.0002281665802
powBinary ,g,  15 , 0.000228881835938
powBinary ,g,  20 , 0.000232934951782
powBinary ,g,  25 , 0.000233888626099
powBinary ,g,  30 , 0.000232934951782
powBinary ,g,  35 , 0.000231981277466
powBinary ,g,  40 , 0.000232934951782
powBinary ,g,  45 , 0.000232934951782
powBinary ,g,  50 , 0.000259160995483
powBinary ,g,  55 , 0.000235080718994
powBinary ,g,  60 , 0.000243902206421
powBinary ,g,  65 , 0.000236988067627
powBinary ,g,  70 , 0.000234842300415
powBinary ,g,  75 , 0.000237941741943
powBinary ,g,  80 , 0.000236034393311
powBinary ,g,  85 , 0.000237941741943
powBinary ,g,  90 , 0.000234842300415
powBinary ,g,  95 , 0.000240802764893
powBinary ,g,  100 , 0.000237941741943
powBinary ,g,  105 , 0.000235080718994
powBinary ,g,  110 , 0.000236988067627
powBinary ,g,  115 , 0.000239133834839
powBinary ,g,  120 , 0.00023889541626
powBinary ,g,  125 , 0.000236034393311
powBinary ,g,  130 , 0.000240087509155
powBinary ,g,  135 , 0.000237941741943
powBinary ,g,  140 , 0.000232934951782
powBinary ,g,  145 , 0.000233888626099
powBinary ,g,  150 , 0.000235080718994
powBinary ,g,  155 , 0.000234127044678
powBinary ,g,  160 , 0.000233173370361
powBinary ,g,  165 , 0.000236034393311
powBinary ,g,  170 , 0.000236988067627
powBinary ,g,  175 , 0.000231981277466
powBinary ,g,  180 , 0.000234127044678
powBinary ,g,  185 , 0.00023889541626
powBinary ,g,  190 , 0.000234842300415
powBinary ,g,  195 , 0.000234842300415
powBinary ,g,  200 , 0.000236988067627
powBinary ,g,  205 , 0.000234127044678
powBinary ,g,  210 , 0.000231981277466
powBinary ,g,  215 , 0.000233888626099
powBinary ,g,  220 , 0.000236988067627
powBinary ,g,  225 , 0.000236034393311
powBinary ,g,  230 , 0.000236034393311
powBinary ,g,  235 , 0.000236034393311
powBinary ,g,  240 , 0.000234127044678
powBinary ,g,  245 , 0.000231981277466
powBinary ,g,  250 , 0.000235080718994
powBinary ,g,  255 , 0.000236988067627
powBinary ,g,  260 , 0.000233888626099
powBinary ,g,  265 , 0.000234842300415
powBinary ,g,  270 , 0.000236034393311
powBinary ,g,  275 , 0.000236988067627
powBinary ,g,  280 , 0.000234127044678
powBinary ,g,  285 , 0.000235080718994
powBinary ,g,  290 , 0.000235080718994
powBinary ,g,  295 , 0.000236034393311
powBinary ,g,  300 , 0.000233888626099
powBinary ,g,  305 , 0.000235795974731
powBinary ,g,  310 , 0.000236034393311
powBinary ,g,  315 , 0.000235080718994
powBinary ,g,  320 , 0.000235080718994
powBinary ,g,  325 , 0.000234127044678
powBinary ,g,  330 , 0.000232934951782
powBinary ,g,  335 , 0.000232934951782
powBinary ,g,  340 , 0.000234842300415
powBinary ,g,  345 , 0.000234842300415
powBinary ,g,  350 , 0.000231981277466
powBinary ,g,  355 , 0.000235080718994
powBinary ,g,  360 , 0.000236034393311
powBinary ,g,  365 , 0.000232934951782
powBinary ,g,  370 , 0.000233173370361
powBinary ,g,  375 , 0.000235080718994
powBinary ,g,  380 , 0.000235080718994
powBinary ,g,  385 , 0.000234127044678
powBinary ,g,  390 , 0.000235080718994
powBinary ,g,  395 , 0.000235080718994
powBinary ,g,  400 , 0.000236034393311
powBinary ,g,  405 , 0.000235795974731
powBinary ,g,  410 , 0.000241041183472
powBinary ,g,  415 , 0.000236988067627
powBinary ,g,  420 , 0.000234842300415
powBinary ,g,  425 , 0.000236988067627
powBinary ,g,  430 , 0.000235080718994
powBinary ,g,  435 , 0.000235080718994
powBinary ,g,  440 , 0.000235080718994
powBinary ,g,  445 , 0.000236988067627
powBinary ,g,  450 , 0.000234842300415
powBinary ,g,  455 , 0.000233888626099
powBinary ,g,  460 , 0.000234842300415
powBinary ,g,  465 , 0.000234842300415
powBinary ,g,  470 , 0.000233888626099
powBinary ,g,  475 , 0.000235795974731
powBinary ,g,  480 , 0.000236034393311
powBinary ,g,  485 , 0.000234127044678
powBinary ,g,  490 , 0.000233888626099
powBinary ,g,  495 , 0.00023889541626
powBinary ,g,  500 , 0.000236034393311
powBinary ,g,  505 , 0.000236988067627
powBinary ,g,  510 , 0.000236034393311
powBinary ,g,  515 , 0.000236034393311
powBinary ,g,  520 , 0.000233888626099
powBinary ,g,  525 , 0.000232934951782
powBinary ,g,  530 , 0.000235080718994
powBinary ,g,  535 , 0.000235795974731
powBinary ,g,  540 , 0.000236988067627
powBinary ,g,  545 , 0.000234127044678
powBinary ,g,  550 , 0.000236034393311
powBinary ,g,  555 , 0.000235080718994
powBinary ,g,  560 , 0.000234127044678
powBinary ,g,  565 , 0.000235080718994
powBinary ,g,  570 , 0.000238180160522
powBinary ,g,  575 , 0.000236034393311
powBinary ,g,  580 , 0.000235795974731
powBinary ,g,  585 , 0.000236988067627
powBinary ,g,  590 , 0.000234127044678
powBinary ,g,  595 , 0.000231981277466
powBinary ,g,  600 , 0.000233888626099
powBinary ,g,  605 , 0.000236034393311
powBinary ,g,  610 , 0.000241994857788
powBinary ,g,  615 , 0.000232934951782
powBinary ,g,  620 , 0.000236034393311
powBinary ,g,  625 , 0.000235795974731
powBinary ,g,  630 , 0.000232934951782
powBinary ,g,  635 , 0.000233888626099
powBinary ,g,  640 , 0.000239133834839
powBinary ,g,  645 , 0.000233173370361
powBinary ,g,  650 , 0.00023889541626
powBinary ,g,  655 , 0.000233888626099
powBinary ,g,  660 , 0.000235080718994
powBinary ,g,  665 , 0.000232934951782
powBinary ,g,  670 , 0.000236034393311
powBinary ,g,  675 , 0.000235080718994
powBinary ,g,  680 , 0.000232934951782
powBinary ,g,  685 , 0.000233888626099
powBinary ,g,  690 , 0.000236034393311
powBinary ,g,  695 , 0.000234842300415
powBinary ,g,  700 , 0.000232934951782
powBinary ,g,  705 , 0.000235080718994
powBinary ,g,  710 , 0.000235080718994
powBinary ,g,  715 , 0.000237941741943
powBinary ,g,  720 , 0.000235080718994
powBinary ,g,  725 , 0.000236988067627
powBinary ,g,  730 , 0.000234842300415
powBinary ,g,  735 , 0.000233888626099
powBinary ,g,  740 , 0.000236034393311
powBinary ,g,  745 , 0.000235080718994
powBinary ,g,  750 , 0.000234127044678
powBinary ,g,  755 , 0.000236988067627
powBinary ,g,  760 , 0.000235795974731
powBinary ,g,  765 , 0.000235080718994
powBinary ,g,  770 , 0.000233888626099
powBinary ,g,  775 , 0.000235080718994
powBinary ,g,  780 , 0.000235080718994
powBinary ,g,  785 , 0.000235080718994
powBinary ,g,  790 , 0.000231981277466
powBinary ,g,  795 , 0.000233888626099
powBinary ,g,  800 , 0.000234842300415
powBinary ,g,  805 , 0.000231981277466
powBinary ,g,  810 , 0.000233173370361
powBinary ,g,  815 , 0.000235080718994
powBinary ,g,  820 , 0.000231027603149
powBinary ,g,  825 , 0.000231027603149
powBinary ,g,  830 , 0.000232934951782
powBinary ,g,  835 , 0.000233888626099
powBinary ,g,  840 , 0.000231027603149
powBinary ,g,  845 , 0.000235080718994
powBinary ,g,  850 , 0.000235080718994
powBinary ,g,  855 , 0.000231981277466
powBinary ,g,  860 , 0.000232219696045
powBinary ,g,  865 , 0.000232934951782
powBinary ,g,  870 , 0.000232934951782
powBinary ,g,  875 , 0.000232219696045
powBinary ,g,  880 , 0.000232934951782
powBinary ,g,  885 , 0.000233888626099
powBinary ,g,  890 , 0.000231981277466
powBinary ,g,  895 , 0.000231981277466
powBinary ,g,  900 , 0.000233888626099
powBinary ,g,  905 , 0.000233173370361
powBinary ,g,  910 , 0.000235080718994
powBinary ,g,  915 , 0.000232934951782
powBinary ,g,  920 , 0.000234842300415
powBinary ,g,  925 , 0.000233888626099
powBinary ,g,  930 , 0.000231981277466
powBinary ,g,  935 , 0.000235080718994
powBinary ,g,  940 , 0.000234842300415
powBinary ,g,  945 , 0.000231981277466
powBinary ,g,  950 , 0.000232934951782
powBinary ,g,  955 , 0.000232934951782
powBinary ,g,  960 , 0.000231981277466
powBinary ,g,  965 , 0.000232934951782
powBinary ,g,  970 , 0.000233888626099
powBinary ,g,  975 , 0.000232934951782
powBinary ,g,  980 , 0.000233173370361
powBinary ,g,  985 , 0.000232934951782
powBinary ,g,  990 , 0.000231981277466
powBinary ,g,  995 , 0.000231981277466
powBinary ,g,  1000 , 0.000232934951782
